Train loss,Test loss,Accuracy
2.7386627197265625,4.337436676025391,0.09136363863945007
4.27333402633667,3.732538938522339,0.09090909361839294
3.4846649169921875,2.6746480464935303,0.09090909361839294
2.883519172668457,2.419273614883423,0.09318181872367859
2.410889148712158,2.396592617034912,0.0918181836605072
2.399017810821533,2.3926990032196045,0.09090909361839294
2.414015769958496,2.393481969833374,0.12545454502105713
2.3438057899475098,2.4697163105010986,0.09090909361839294
2.5026051998138428,2.436755657196045,0.09090909361839294
2.4433035850524902,2.3928043842315674,0.09090909361839294
2.421701431274414,2.3764989376068115,0.09090909361839294
2.3968677520751953,2.3865668773651123,0.09090909361839294
2.39013934135437,2.3861711025238037,0.09090909361839294
2.4128570556640625,2.3834216594696045,0.09090909361839294
2.3868536949157715,2.38040828704834,0.09863636642694473
2.384437322616577,2.376431703567505,0.09954545646905899
2.3689897060394287,2.3672034740448,0.13227272033691406
2.3704230785369873,2.3574368953704834,0.13227272033691406
2.383708953857422,2.3451600074768066,0.13954545557498932
2.348973512649536,2.3335111141204834,0.10863636434078217
2.4084410667419434,2.325256109237671,0.12863636016845703
2.2930705547332764,2.3070383071899414,0.16090908646583557
2.3055615425109863,2.312990665435791,0.12909090518951416
2.3076109886169434,2.297959566116333,0.13181817531585693
2.3331103324890137,2.2886812686920166,0.12227272987365723
2.3026134967803955,2.2903242111206055,0.1409090906381607
2.3223540782928467,2.3085153102874756,0.19409090280532837
2.3483030796051025,2.317868709564209,0.18454545736312866
2.332805871963501,2.298525810241699,0.21545454859733582
2.317469596862793,2.259300470352173,0.2531818151473999
2.286215305328369,2.215770721435547,0.27590909600257874
2.316950559616089,2.1847145557403564,0.28045454621315
2.2655880451202393,2.1749041080474854,0.26499998569488525
2.2778091430664062,2.173614025115967,0.24090908467769623
2.4058120250701904,2.154080629348755,0.2309090942144394
2.3378872871398926,2.2135050296783447,0.22090908885002136
2.2735774517059326,2.244539737701416,0.21409091353416443
2.266876697540283,2.2452518939971924,0.202727273106575
2.2500083446502686,2.200469970703125,0.2104545384645462
2.1959619522094727,2.1249172687530518,0.20999999344348907
2.2502241134643555,2.0562636852264404,0.21409091353416443
2.0961079597473145,1.9963440895080566,0.22181817889213562
2.1194679737091064,1.9431416988372803,0.2645454406738281
2.21586275100708,1.896064281463623,0.3354545533657074
2.4281938076019287,1.9030977487564087,0.35045453906059265
2.036104202270508,1.9307878017425537,0.321363627910614
2.145620822906494,1.944756031036377,0.30590909719467163
2.339874267578125,1.948535680770874,0.30636364221572876
2.277345657348633,1.9611940383911133,0.30181819200515747
2.1543731689453125,1.9714272022247314,0.30181819200515747
2.0060436725616455,1.9778938293457031,0.2863636314868927
2.3099207878112793,1.998962640762329,0.26954546570777893
2.245814800262451,2.0347506999969482,0.2672727406024933
2.2999751567840576,2.030097246170044,0.25045454502105713
2.3485233783721924,2.041334390640259,0.2372727245092392
2.2209620475769043,2.069537878036499,0.22227272391319275
2.262162923812866,2.103283405303955,0.1963636428117752
2.1694843769073486,2.1066582202911377,0.19499999284744263
2.2529587745666504,2.0974318981170654,0.20136363804340363
2.29807710647583,2.0825142860412598,0.19863636791706085
2.094268560409546,2.064997911453247,0.2122727334499359
2.1837077140808105,2.045017957687378,0.2404545396566391
2.314602851867676,2.01897931098938,0.2786363661289215
2.1274399757385254,1.9896546602249146,0.2750000059604645
2.151853561401367,1.9604823589324951,0.3136363625526428
2.1128201484680176,1.9285387992858887,0.3259090781211853
2.20274019241333,1.9207509756088257,0.3259090781211853
2.2334542274475098,1.936545729637146,0.31545454263687134
2.015862464904785,1.9672629833221436,0.30772727727890015
2.287071466445923,1.9287559986114502,0.3100000023841858
2.284588098526001,1.8896125555038452,0.29363635182380676
2.031452178955078,1.8788036108016968,0.28045454621315
2.1487808227539062,1.8673228025436401,0.28409090638160706
2.013702392578125,1.8592902421951294,0.290909081697464
2.0793228149414062,1.856744408607483,0.2954545319080353
2.142580986022949,1.8569347858428955,0.3145454525947571
2.159942626953125,1.8351049423217773,0.3327272832393646
2.1432299613952637,1.8252712488174438,0.3004545569419861
2.276454448699951,1.8516753911972046,0.28090909123420715
2.147311210632324,1.8736764192581177,0.28409090638160706
2.0053181648254395,1.8726928234100342,0.3009091019630432
1.9457095861434937,1.8793655633926392,0.290909081697464
2.031230926513672,1.883672833442688,0.26545456051826477
1.960330843925476,1.8776164054870605,0.2581818103790283
1.909073829650879,1.862152338027954,0.276818186044693
2.0636630058288574,1.870083212852478,0.2881818115711212
1.8816773891448975,1.9097980260849,0.2959090769290924
2.0081143379211426,1.9007136821746826,0.2845454514026642
1.9738291501998901,1.8758280277252197,0.290909081697464
2.117908000946045,1.8418946266174316,0.2895454466342926
2.180792808532715,1.830570936203003,0.290909081697464
2.0735058784484863,1.8568146228790283,0.23818181455135345
1.9417533874511719,1.807328701019287,0.25227272510528564
2.176769495010376,1.7929904460906982,0.27772727608680725
2.015321731567383,1.8036912679672241,0.294545441865921
1.9554262161254883,1.8204766511917114,0.3145454525947571
2.1288046836853027,1.8418757915496826,0.32181817293167114
2.0247445106506348,1.8661750555038452,0.31545454263687134
2.253721237182617,1.8714525699615479,0.30636364221572876
1.7630178928375244,1.873821496963501,0.28409090638160706
2.0372133255004883,1.8838237524032593,0.2613636255264282
2.0132369995117188,1.9015371799468994,0.24636363983154297
2.163727283477783,1.912634253501892,0.25
2.0292954444885254,1.9391517639160156,0.2454545497894287
1.9202241897583008,2.0169012546539307,0.26181817054748535
2.3466827869415283,1.9579452276229858,0.2672727406024933
2.0617804527282715,1.8893852233886719,0.30590909719467163
2.0950543880462646,1.8650377988815308,0.30590909719467163
1.8774083852767944,1.8766926527023315,0.28863635659217834
2.244325637817383,1.8629884719848633,0.3004545569419861
2.2531962394714355,1.845272421836853,0.3113636374473572
2.0315439701080322,1.8255720138549805,0.3277272582054138
1.7096898555755615,1.8009525537490845,0.33818182349205017
2.097214698791504,1.798633337020874,0.34727272391319275
1.9644544124603271,1.7985446453094482,0.35545453429222107
1.9582486152648926,1.7698240280151367,0.35818180441856384
1.782916784286499,1.7717276811599731,0.3259090781211853
2.0774991512298584,1.743570327758789,0.3372727334499359
2.1703734397888184,1.7320493459701538,0.36954545974731445
2.0890069007873535,1.725415587425232,0.36136364936828613
2.0393576622009277,1.734492301940918,0.36500000953674316
1.7071027755737305,1.7550817728042603,0.3436363637447357
1.8458127975463867,1.758839726448059,0.32681816816329956
1.894919514656067,1.7627637386322021,0.31090909242630005
2.0394558906555176,1.769543170928955,0.29181817173957825
2.054816484451294,1.7703946828842163,0.30272728204727173
1.951636552810669,1.8091496229171753,0.27272728085517883
2.03518009185791,1.8427170515060425,0.24409091472625732
1.8849611282348633,1.7906690835952759,0.3004545569419861
1.7059760093688965,1.7957881689071655,0.30772727727890015
2.1054742336273193,1.8138759136199951,0.28863635659217834
2.1547908782958984,1.8104462623596191,0.30954545736312866
1.9863135814666748,1.7983180284500122,0.3054545521736145
1.7540671825408936,1.7874943017959595,0.30590909719467163
1.8212045431137085,1.7687499523162842,0.32636362314224243
1.927614450454712,1.770566701889038,0.34545454382896423
2.004375696182251,1.8017908334732056,0.30954545736312866
1.9917917251586914,1.8099602460861206,0.2927272617816925
2.0444018840789795,1.7357800006866455,0.3622727394104004
1.9339613914489746,1.7184303998947144,0.36136364936828613
2.023224115371704,1.7174395322799683,0.3590908944606781
1.852363109588623,1.7114468812942505,0.3499999940395355
1.7972925901412964,1.7009711265563965,0.34727272391319275
1.8232399225234985,1.6994061470031738,0.36136364936828613
1.9224910736083984,1.687069058418274,0.36318182945251465
1.9994016885757446,1.6822489500045776,0.36818182468414307
1.7813270092010498,1.7123818397521973,0.360909104347229
2.17110538482666,1.7201446294784546,0.37136363983154297
1.9739902019500732,1.716395616531372,0.37090909481048584
2.082728862762451,1.7382936477661133,0.3718181848526001
1.9122936725616455,1.7581262588500977,0.3718181848526001
1.9104084968566895,1.76676344871521,0.3659090995788574
2.1619410514831543,1.777647614479065,0.37136363983154297
1.957244634628296,1.7833080291748047,0.3840909004211426
1.9153101444244385,1.7767406702041626,0.3831818103790283
1.9945980310440063,1.7761868238449097,0.3863636255264282
2.0665831565856934,1.7663397789001465,0.3968181908130646
1.785782814025879,1.771461844444275,0.39136365056037903
1.8411823511123657,1.8088387250900269,0.3700000047683716
1.8146523237228394,1.8072296380996704,0.3827272653579712
1.8137891292572021,1.7510950565338135,0.3700000047683716
1.8644840717315674,1.7286169528961182,0.31227272748947144
1.6904531717300415,1.8370604515075684,0.27909091114997864
1.9424164295196533,1.961625576019287,0.26954546570777893
2.2811150550842285,1.8637076616287231,0.27136364579200745
1.8953937292099,1.7300994396209717,0.32318180799484253
1.920762300491333,1.6927282810211182,0.35681816935539246
2.097100257873535,1.7493276596069336,0.30636364221572876
1.960219383239746,1.8397841453552246,0.2922727167606354
1.9623231887817383,1.8749207258224487,0.28999999165534973
2.076272964477539,1.8539947271347046,0.31545454263687134
2.0414116382598877,1.84950590133667,0.2890909016132355
1.8747553825378418,1.867134690284729,0.2609090805053711
2.0297746658325195,1.8883721828460693,0.2486363649368286
1.9178643226623535,1.9050151109695435,0.23227272927761078
2.118058681488037,1.9089324474334717,0.22818182408809662
1.9072643518447876,1.9083691835403442,0.22409090399742126
1.82694673538208,1.892046570777893,0.2245454490184784
2.0172204971313477,1.868613600730896,0.223181813955307
1.708011507987976,1.8466360569000244,0.2245454490184784
1.9812606573104858,1.8318036794662476,0.2213636338710785
1.9587678909301758,1.8145345449447632,0.2245454490184784
1.9055662155151367,1.794384241104126,0.23454545438289642
2.146010398864746,1.7702409029006958,0.26681819558143616
1.8507887125015259,1.7609490156173706,0.29863637685775757
1.8608229160308838,1.7604608535766602,0.3240908980369568
1.712058424949646,1.7622170448303223,0.3327272832393646
1.8518853187561035,1.7668837308883667,0.3240908980369568
1.710186243057251,1.7861964702606201,0.31227272748947144
1.665738821029663,1.8081172704696655,0.2940908968448639
1.991452693939209,1.8067007064819336,0.3004545569419861
1.5098391771316528,1.7854689359664917,0.3195454478263855
1.7704741954803467,1.7566646337509155,0.334090918302536
1.747554063796997,1.733513355255127,0.36000001430511475
1.935364842414856,1.7306694984436035,0.38045454025268555
1.9094053506851196,1.7328375577926636,0.39318183064460754
1.8051018714904785,1.7190155982971191,0.3940909206867218
1.7643998861312866,1.715543508529663,0.38545453548431396
